Network,NTPminusSYS,SNTPminusSYS,Delay,RuntimeNTPOrder,PPStoUART,Sats
WiFi,0.775,-3.317,10.227,NTPfirst,136240.0,7
WiFi,0.688,-8.894,15.579,SNTPfirst,74675.0,5
WiFi,0.323,-18.702,37.477,NTPfirst,132882.0,6
WiFi,0.648,-7.149,14.544,NTPfirst,130851.0,7
WiFi,-0.241,-18.362,34.984,SNTPfirst,78030.0,4
WiFi,-0.791,-8.759,14.264,SNTPfirst,124328.0,6
WiFi,-5.791,-19.821,36.206,NTPfirst,128644.0,6
WiFi,-53.389,-170.5,227.952,SNTPfirst,70772.0,5
WiFi,0.545,-8.812,9.53,NTPfirst,127098.0,6
WiFi,0.518,-17.549,32.459,SNTPfirst,128745.0,6
WiFi,5.235,-4.567,25.189,NTPfirst,123340.0,6
WiFi,-0.063,-7.599,11.492,SNTPfirst,131752.0,7
WiFi,12.851,,56.397,NTPfirst,143827.0,7
WiFi,-0.013,-3.892,13.789,NTPfirst,137101.0,6
WiFi,,-13.779,,SNTPfirst,152596.0,8
WiFi,-2.147,-11.422,20.23,NTPfirst,145936.0,8
WiFi,-61.435,-7.751,138.44,SNTPfirst,144867.0,7
WiFi,7.028,-4.598,27.905,NTPfirst,204373.0,10
WiFi,1.117,-6.19,11.557,SNTPfirst,172817.0,9
WiFi,7.853,2.547,9.934,NTPfirst,204754.0,10
WiFi,8.244,-10.494,34.598,SNTPfirst,205148.0,10
WiFi,0.291,-13.808,30.17,NTPfirst,176600.0,9
WiFi,6.787,-6.391,28.286,SNTPfirst,204715.0,10
WiFi,7.912,-5.537,23.525,NTPfirst,200838.0,9
WiFi,-0.311,-12.182,21.177,SNTPfirst,185918.0,8
WiFi,-9.766,-18.306,15.782,NTPfirst,187845.0,8
WiFi,,-17.734,,SNTPfirst,189067.0,8
WiFi,-1.143,-6.967,17.748,NTPfirst,173377.0,9
WiFi,-1.617,-11.146,23.673,SNTPfirst,190935.0,9
WiFi,-0.58,-11.603,24.476,NTPfirst,177084.0,9
WiFi,7.434,-1.951,18.658,SNTPfirst,195931.0,10
WiFi,0.361,-8.075,16.803,NTPfirst,184215.0,9
WiFi,0.02,-6.011,13.616,SNTPfirst,186544.0,9
WiFi,1.72,-9.517,15.154,NTPfirst,170763.0,9
WiFi,,-11.879,,SNTPfirst,176593.0,9
WiFi,0.758,-14.091,33.745,NTPfirst,191364.0,8
WiFi,0.611,-4.412,9.819,SNTPfirst,186507.0,9
WiFi,5.465,-0.107,11.037,NTPfirst,200293.0,9
WiFi,-0.235,-8.775,10.141,NTPfirst,187242.0,9
WiFi,8.018,-0.334,17.18,SNTPfirst,234841.0,10
WiFi,4.968,-2.45,18.103,NTPfirst,223924.0,10
WiFi,6.61,-2.495,14.184,SNTPfirst,205190.0,8
WiFi,6.218,-11.167,36.575,NTPfirst,222466.0,10
WiFi,5.767,-13.777,37.134,SNTPfirst,217828.0,9
WiFi,1.898,-3.412,10.921,NTPfirst,174962.0,7
WiFi,0.281,-6.672,13.171,SNTPfirst,175497.0,8
WiFi,2.708,-23.568,36.825,SNTPfirst,153917.0,8
WiFi,7.809,0.574,14.394,NTPfirst,202243.0,9
WiFi,-0.18,-11.552,10.027,NTPfirst,177535.0,8
WiFi,0.551,-8.454,14.391,SNTPfirst,183123.0,8
WiFi,0.327,-6.999,14.805,NTPfirst,185152.0,7
WiFi,-0.201,-7.898,13.544,SNTPfirst,183710.0,8
WiFi,-37.262,-206.583,270.296,NTPfirst,191770.0,9
WiFi,-27.505,-157.799,273.912,SNTPfirst,201765.0,9
WiFi,0.946,-13.923,29.26,NTPfirst,174846.0,8
WiFi,-58.261,-83.002,283.982,SNTPfirst,184550.0,8
WiFi,6.044,-4.689,20.461,SNTPfirst,206356.0,9
WiFi,-2.135,-36.556,28.938,NTPfirst,184172.0,9
WiFi,4.971,-6.088,21.966,SNTPfirst,145425.0,7
WiFi,-0.963,-9.312,17.567,NTPfirst,166867.0,9
WiFi,-11.847,-8.58,45.766,SNTPfirst,138187.0,8
WiFi,0.528,-4.712,15.155,NTPfirst,125508.0,6
WiFi,1.287,-8.734,15.052,SNTPfirst,144933.0,8
WiFi,-81.339,-181.332,444.099,NTPfirst,134638.0,7
WiFi,-101.17,-182.945,472.723,SNTPfirst,144004.0,8
WiFi,-6.453,-7.111,25.464,NTPfirst,142654.0,8
WiFi,-0.017,-8.006,13.544,SNTPfirst,138832.0,8
WiFi,0.74,-6.567,14.118,NTPfirst,144643.0,8
WiFi,-0.137,-3.958,13.893,NTPfirst,143087.0,8
WiFi,0.883,-6.92,15.006,SNTPfirst,143715.0,8
WiFi,-0.254,-4.297,12.882,SNTPfirst,142595.0,8
WiFi,-0.045,-7.324,15.567,NTPfirst,143074.0,7
WiFi,-2.268,-9.084,14.301,SNTPfirst,153002.0,9
WiFi,-2.341,-8.795,14.586,NTPfirst,146970.0,9
WiFi,,-2.028,,SNTPfirst,213907.0,7
WiFi,1.288,-8.302,16.624,NTPfirst,181140.0,7
WiFi,-39.014,-177.209,227.903,NTPfirst,144683.0,8
WiFi,4.783,1.76,13.466,SNTPfirst,204816.0,9
WiFi,-0.011,-3.727,10.575,SNTPfirst,153611.0,8
WiFi,0.61,-7.029,13.174,SNTPfirst,143006.0,8
WiFi,,-7.435,,SNTPfirst,164359.0,9
WiFi,0.637,-6.9,14.268,NTPfirst,165613.0,9
WiFi,-0.14,-6.875,16.423,SNTPfirst,144869.0,8
WiFi,0.508,-3.909,14.147,NTPfirst,152983.0,8
WiFi,1.556,-3.62,10.09,SNTPfirst,145374.0,8
WiFi,0.342,-9.822,11.458,NTPfirst,166373.0,9
WiFi,-0.567,-5.112,10.075,SNTPfirst,135530.0,7
WiFi,-0.353,,14.942,NTPfirst,132824.0,7
WiFi,-3.861,,15.77,NTPfirst,151700.0,9
WiFi,-0.591,-14.641,17.184,SNTPfirst,143009.0,7
WiFi,0.795,-10.204,18.093,SNTPfirst,151435.0,8
WiFi,0.568,-10.428,19.005,NTPfirst,133016.0,6
WiFi,-1.954,-14.878,29.76,SNTPfirst,141686.0,7
WiFi,-0.142,-10.13,15.662,NTPfirst,134080.0,7
WiFi,1.465,-10.749,18.998,SNTPfirst,130184.0,7
WiFi,2.066,-5.016,15.988,NTPfirst,152255.0,8
WiFi,0.414,-5.394,10.397,SNTPfirst,144440.0,8
WiFi,1.474,-8.311,19.754,NTPfirst,142089.0,8
WiFi,-6.258,-14.527,20.336,NTPfirst,134998.0,7
WiFi,7.421,-4.805,21.382,SNTPfirst,200985.0,10
WiFi,6.831,0.53,14.382,NTPfirst,205520.0,9
WiFi,1.354,-8.507,26.065,NTPfirst,187797.0,7
WiFi,2.299,-15.112,16.897,SNTPfirst,186221.0,7
WiFi,4.271,,36.953,NTPfirst,223537.0,8
WiFi,0.19,-15.525,31.417,SNTPfirst,182205.0,7
WiFi,6.21,-1.631,21.104,NTPfirst,204639.0,7
WiFi,3.706,-7.142,14.899,SNTPfirst,216785.0,9
WiFi,2.713,-5.48,16.125,NTPfirst,215751.0,9
WiFi,3.094,,18.85,SNTPfirst,181468.0,8
WiFi,8.666,0.652,12.32,NTPfirst,258323.0,8
WiFi,7.902,-1.14,16.559,SNTPfirst,223731.0,10
WiFi,7.03,-0.424,15.034,NTPfirst,217884.0,10
WiFi,7.479,0.311,14.515,NTPfirst,210856.0,9
WiFi,6.903,1.872,17.493,NTPfirst,221518.0,8
WiFi,4.903,-4.811,9.914,SNTPfirst,195276.0,7
WiFi,9.825,0.856,17.437,NTPfirst,198306.0,7
WiFi,,-0.299,,SNTPfirst,207026.0,7
WiFi,7.838,-1.181,14.422,NTPfirst,203988.0,8
WiFi,0.171,-11.66,15.251,SNTPfirst,169837.0,6
WiFi,7.458,0.031,12.978,SNTPfirst,212571.0,9
WiFi,-1.718,-10.172,14.09,SNTPfirst,163091.0,9
WiFi,0.023,-6.021,13.772,NTPfirst,183892.0,9
WiFi,0.399,-6.627,12.963,SNTPfirst,176167.0,9
WiFi,4.57,-11.898,17.871,NTPfirst,194389.0,10
WiFi,-0.758,-10.766,17.303,SNTPfirst,162195.0,9
WiFi,-4.353,-7.401,23.079,NTPfirst,192763.0,10
WiFi,1.475,-5.217,13.997,NTPfirst,148996.0,8
WiFi,7.358,-0.013,14.529,NTPfirst,220917.0,8
WiFi,8.541,-0.366,11.467,SNTPfirst,206647.0,7
WiFi,7.934,-0.656,15.703,SNTPfirst,240004.0,10
WiFi,8.022,-2.696,15.207,NTPfirst,206592.0,7
WiFi,4.518,-2.309,15.664,SNTPfirst,223497.0,8
WiFi,8.345,-1.13,21.675,NTPfirst,220798.0,8
WiFi,6.818,2.269,13.599,SNTPfirst,218889.0,8
WiFi,5.664,1.227,13.585,NTPfirst,255515.0,8
WiFi,7.332,-2.24,15.735,SNTPfirst,242396.0,10
WiFi,-1.591,-7.252,15.221,NTPfirst,175823.0,7
WiFi,5.188,-26.379,15.054,NTPfirst,231594.0,9
WiFi,,-0.232,,SNTPfirst,226806.0,8
WiFi,7.346,-4.3,17.03,NTPfirst,223236.0,8
WiFi,7.318,-0.377,13.526,SNTPfirst,210480.0,7
WiFi,6.037,2.145,14.794,NTPfirst,218808.0,8
WiFi,,-5.512,,SNTPfirst,220699.0,8
WiFi,6.557,-0.725,15.513,NTPfirst,238594.0,10
WiFi,8.007,-0.207,15.226,SNTPfirst,231729.0,9
WiFi,6.649,-4.529,10.153,NTPfirst,218534.0,9
WiFi,6.586,-11.155,38.22,SNTPfirst,241356.0,10
WiFi,4.318,-12.247,39.298,NTPfirst,210925.0,8
WiFi,4.291,-4.215,17.037,SNTPfirst,192698.0,7
WiFi,6.924,-1.367,16.589,SNTPfirst,244326.0,10
WiFi,8.271,-0.894,13.787,NTPfirst,229165.0,9
WiFi,7.223,0.322,13.428,NTPfirst,251561.0,11
WiFi,,-3.355,,SNTPfirst,228230.0,9
WiFi,5.603,-1.96,21.558,NTPfirst,216406.0,9
WiFi,,-1.874,,SNTPfirst,240648.0,11
WiFi,8.668,0.863,16.409,NTPfirst,223762.0,10
WiFi,7.144,-2.594,13.75,SNTPfirst,222128.0,8
WiFi,7.32,-0.874,13.677,NTPfirst,224050.0,10
WiFi,9.213,2.498,12.887,SNTPfirst,213331.0,9
WiFi,6.252,1.916,12.596,SNTPfirst,210013.0,9
WiFi,,0.734,,SNTPfirst,223129.0,8
WiFi,7.895,0.157,15.106,NTPfirst,227211.0,10
WiFi,6.819,-0.034,15.261,NTPfirst,241049.0,10
WiFi,-0.289,-18.254,35.356,NTPfirst,185928.0,6
WiFi,1.338,-9.848,37.916,SNTPfirst,220914.0,7
WiFi,8.803,2.602,14.422,NTPfirst,223754.0,8
WiFi,11.52,-1.466,18.169,SNTPfirst,196273.0,6
WiFi,13.218,6.286,22.518,NTPfirst,211383.0,7
WiFi,14.674,4.246,23.579,SNTPfirst,204600.0,8
WiFi,6.52,-218.002,21.139,NTPfirst,206571.0,8
WiFi,,0.528,,SNTPfirst,215706.0,8
WiFi,7.253,-1.416,14.308,SNTPfirst,207530.0,8
WiFi,6.236,0.829,15.205,NTPfirst,243612.0,10
WiFi,7.378,-1.74,14.145,SNTPfirst,243437.0,9
WiFi,6.02,0.136,18.572,NTPfirst,227373.0,8
WiFi,8.321,-0.361,14.71,SNTPfirst,222938.0,8
WiFi,6.396,-0.13,16.68,NTPfirst,229838.0,8
WiFi,6.99,0.039,13.876,SNTPfirst,258021.0,9
WiFi,6.395,-13.831,34.488,NTPfirst,250764.0,11
WiFi,2.776,-7.852,12.716,SNTPfirst,188945.0,8
WiFi,7.019,0.67,19.72,SNTPfirst,247000.0,9
WiFi,1.649,-6.654,14.702,SNTPfirst,151305.0,8
WiFi,0.37,-28.197,24.581,NTPfirst,193162.0,8
WiFi,0.688,-4.396,10.044,NTPfirst,165672.0,7
WiFi,3.395,-20.647,48.216,NTPfirst,156047.0,9
WiFi,1.186,-8.584,16.58,SNTPfirst,161864.0,9
WiFi,-38.207,-224.619,235.513,NTPfirst,174488.0,9
WiFi,,-6.957,,SNTPfirst,158443.0,9
WiFi,2.422,-7.035,20.768,NTPfirst,154194.0,9
WiFi,0.425,-8.981,18.794,SNTPfirst,172178.0,10
WiFi,-1.266,-21.419,41.146,NTPfirst,151993.0,9
WiFi,-5.758,,35.559,SNTPfirst,170495.0,10
WiFi,0.36,-6.542,13.56,NTPfirst,173528.0,10
WiFi,4.694,-2.486,14.172,SNTPfirst,165599.0,10
WiFi,-0.473,-7.464,21.492,NTPfirst,171526.0,10
WiFi,0.176,-10.488,14.602,SNTPfirst,154429.0,9
WiFi,-0.257,-6.879,15.716,NTPfirst,146043.0,8
WiFi,,-8.706,,SNTPfirst,171394.0,10
WiFi,-1.078,-8.6,18.041,NTPfirst,161475.0,9
WiFi,1.034,-11.079,15.237,SNTPfirst,164839.0,10
WiFi,0.232,-8.594,16.231,NTPfirst,164608.0,9
WiFi,-38.539,-164.452,194.763,SNTPfirst,155186.0,9
WiFi,-45.699,-181.325,162.808,NTPfirst,156678.0,8
WiFi,1.734,-6.407,16.663,SNTPfirst,139646.0,8
WiFi,-0.313,-6.334,17.041,NTPfirst,158315.0,9
WiFi,-0.453,-7.056,13.44,NTPfirst,141477.0,8
WiFi,-0.866,-12.033,22.738,SNTPfirst,153180.0,9
WiFi,-4.048,-10.028,27.683,NTPfirst,157663.0,10
WiFi,,-6.024,,SNTPfirst,154024.0,8
WiFi,1.764,-5.49,14.837,NTPfirst,144436.0,7
WiFi,1.41,-12.574,22.57,SNTPfirst,145016.0,7
WiFi,1.451,-10.153,22.742,NTPfirst,165681.0,9
WiFi,-68.845,-71.082,200.112,SNTPfirst,165877.0,8
WiFi,0.861,-8.801,17.922,SNTPfirst,136907.0,7
WiFi,0.208,-6.36,15.017,NTPfirst,163669.0,8
WiFi,-0.719,-5.999,14.657,NTPfirst,152496.0,9
WiFi,0.298,-7.587,13.107,SNTPfirst,158001.0,9
WiFi,-3.481,-109.403,29.168,NTPfirst,146345.0,8
WiFi,-3.2,,30.349,SNTPfirst,156851.0,9
WiFi,16.744,12.361,12.41,NTPfirst,154536.0,9
WiFi,0.002,-5.325,11.299,SNTPfirst,172304.0,9
WiFi,-1.736,-5.589,12.667,NTPfirst,124997.0,6
WiFi,-0.226,-8.872,29.166,SNTPfirst,157676.0,9
WiFi,0.716,-6.27,14.095,SNTPfirst,145054.0,8
WiFi,-2.437,-17.619,32.638,NTPfirst,153746.0,9
WiFi,-0.884,-6.169,15.224,SNTPfirst,136879.0,7
WiFi,0.534,-10.083,19.135,NTPfirst,128753.0,6
WiFi,0.97,-10.217,21.318,SNTPfirst,128216.0,6
WiFi,2.336,-9.701,19.663,NTPfirst,128053.0,6
WiFi,-1.313,-7.927,15.39,SNTPfirst,82261.0,5
WiFi,1.827,-14.676,18.177,NTPfirst,127770.0,6
WiFi,7.139,-7.661,28.777,SNTPfirst,136942.0,7
WiFi,0.623,-3.893,10.944,NTPfirst,135962.0,6
WiFi,1.985,-7.258,15.681,SNTPfirst,153181.0,8
WiFi,0.16,-10.104,16.105,NTPfirst,146592.0,8
WiFi,-0.085,-5.814,10.949,NTPfirst,128071.0,6
WiFi,0.118,-7.118,16.282,SNTPfirst,134523.0,6
WiFi,-42.016,-51.291,15.509,SNTPfirst,154859.0,8
WiFi,-43.121,-50.295,16.815,NTPfirst,152865.0,8
WiFi,0.349,-8.358,14.417,SNTPfirst,143763.0,7
WiFi,-1.818,-7.085,18.957,NTPfirst,141115.0,7
WiFi,-0.823,-5.556,10.649,SNTPfirst,135167.0,7
WiFi,0.587,-7.611,15.659,NTPfirst,145413.0,7
WiFi,1.088,-19.208,17.062,SNTPfirst,154832.0,8
WiFi,0.047,-6.789,15.802,NTPfirst,152246.0,8
WiFi,3.011,-7.523,19.553,NTPfirst,155905.0,8
WiFi,,-11.891,,SNTPfirst,155715.0,9
WiFi,1.043,-5.919,13.805,SNTPfirst,136269.0,6
WiFi,0.66,-6.589,10.851,SNTPfirst,137812.0,6
WiFi,0.969,-11.86,18.588,SNTPfirst,70200.0,5
WiFi,2.883,-18.44,45.291,NTPfirst,69468.0,5
WiFi,4.364,-5.257,16.768,SNTPfirst,124946.0,6
WiFi,-0.671,-6.434,17.399,NTPfirst,128361.0,6
WiFi,21.023,-13.812,54.74,SNTPfirst,134813.0,6
WiFi,0.146,-38.572,12.461,NTPfirst,120212.0,6
WiFi,-14.116,-8.59,53.125,SNTPfirst,120624.0,6
WiFi,-0.145,-6.943,14.762,NTPfirst,126618.0,6
WiFi,-43.27,-170.15,331.518,NTPfirst,136204.0,6
WiFi,-33.572,-196.524,195.735,SNTPfirst,126519.0,6
WiFi,-4.3,-14.817,20.029,SNTPfirst,70244.0,5
WiFi,-3.059,-10.503,16.158,NTPfirst,127062.0,6
WiFi,3.409,,23.216,SNTPfirst,126779.0,6
WiFi,-0.216,-8.744,15.748,NTPfirst,125288.0,6
WiFi,-1.068,-36.669,33.099,SNTPfirst,141399.0,6
WiFi,-1.291,-17.072,37.892,NTPfirst,134514.0,6
WiFi,-0.414,-7.394,18.602,SNTPfirst,136948.0,6
WiFi,0.039,-6.315,14.195,NTPfirst,144029.0,6
WiFi,-97.477,-155.497,318.585,NTPfirst,127037.0,6
WiFi,0.689,-9.158,17.279,SNTPfirst,185446.0,8
WiFi,-0.431,-4.182,7.826,NTPfirst,164409.0,10
WiFi,-0.027,-7.834,14.763,NTPfirst,147358.0,9
WiFi,0.984,-14.089,31.903,SNTPfirst,183675.0,8
WiFi,2.278,-13.23,31.682,NTPfirst,191618.0,8
WiFi,-0.506,-9.036,13.994,SNTPfirst,108966.0,5
WiFi,-1.859,-6.996,16.803,NTPfirst,174857.0,7
WiFi,0.497,-10.409,14.442,SNTPfirst,165652.0,7
WiFi,3.351,-11.604,30.708,NTPfirst,175199.0,8
WiFi,19.069,-10.741,59.559,SNTPfirst,165549.0,8
WiFi,-1.32,-8.414,13.996,NTPfirst,162783.0,7
WiFi,-0.987,-10.437,17.399,SNTPfirst,165237.0,7
WiFi,1.766,-18.5,18.863,NTPfirst,155353.0,7
WiFi,-2.076,-6.528,11.316,NTPfirst,105241.0,5
WiFi,,-7.877,,SNTPfirst,154149.0,7
WiFi,-1.23,,13.614,NTPfirst,166464.0,8
WiFi,0.506,-15.22,14.407,SNTPfirst,167480.0,8
WiFi,-2.033,-29.01,20.674,NTPfirst,156074.0,7
WiFi,4.896,-0.973,12.049,SNTPfirst,173652.0,6
WiFi,2.78,-7.279,17.631,NTPfirst,151733.0,6
WiFi,-12.205,-6.086,35.165,SNTPfirst,179541.0,8
WiFi,-13.932,-93.491,199.904,NTPfirst,169444.0,7
WiFi,-0.524,-6.069,15.229,SNTPfirst,162290.0,8
WiFi,-0.988,-19.218,46.092,SNTPfirst,166246.0,8
WiFi,-0.533,-20.435,39.662,NTPfirst,156095.0,7
WiFi,0.01,-18.96,36.83,SNTPfirst,174109.0,8
WiFi,0.763,-6.236,15.225,NTPfirst,171730.0,8
WiFi,0.548,-6.898,14.715,SNTPfirst,165504.0,8
WiFi,-1.715,-16.94,32.44,NTPfirst,166417.0,8
WiFi,0.2,-7.415,16.818,SNTPfirst,175131.0,9
WiFi,-0.129,-14.517,15.545,NTPfirst,165274.0,8
WiFi,-58.367,-6.512,133.153,NTPfirst,165812.0,8
WiFi,,-7.923,,SNTPfirst,173533.0,9
WiFi,0.608,-14.287,32.6,SNTPfirst,165486.0,8
WiFi,-0.225,-6.227,18.673,NTPfirst,166096.0,8
WiFi,0.658,-5.285,11.76,SNTPfirst,165842.0,8
WiFi,-0.823,-6.881,16.195,NTPfirst,180256.0,8
WiFi,,-7.704,,SNTPfirst,172003.0,9
WiFi,-3.725,-10.566,22.922,NTPfirst,163721.0,7
WiFi,0.604,-7.567,13.773,SNTPfirst,163057.0,8
WiFi,0.842,-6.01,13.649,NTPfirst,162980.0,8
WiFi,-109.896,-14.254,253.922,NTPfirst,174456.0,9
WiFi,2.96,-46.397,19.223,SNTPfirst,155356.0,6
WiFi,-2.297,-8.155,14.042,NTPfirst,168425.0,8
WiFi,-10.271,-9.878,41.184,SNTPfirst,155962.0,8
WiFi,-15.387,-8.061,47.301,NTPfirst,130666.0,7
WiFi,0.389,-7.539,13.031,SNTPfirst,152421.0,7
WiFi,-15.246,-5.722,45.78,NTPfirst,156421.0,7
WiFi,,-5.798,,SNTPfirst,154037.0,7
WiFi,0.242,-3.188,14.888,NTPfirst,156780.0,8
WiFi,-0.213,-5.312,10.562,SNTPfirst,152114.0,7
WiFi,-0.092,-7.817,15.906,NTPfirst,157041.0,8
WiFi,-5.066,-5.849,24.047,SNTPfirst,136892.0,7
WiFi,-3.123,-13.036,18.507,SNTPfirst,147221.0,7
WiFi,-1.485,-7.665,17.877,NTPfirst,137543.0,6
WiFi,-3.811,-8.73,26.966,NTPfirst,152645.0,8
WiFi,0.751,-31.001,32.106,SNTPfirst,148328.0,8
WiFi,0.393,-5.522,12.784,NTPfirst,142962.0,7
WiFi,0.066,-20.294,30.889,SNTPfirst,156839.0,10
WiFi,-8.631,-15.946,48.421,NTPfirst,162724.0,9
WiFi,0.605,-6.584,14.365,SNTPfirst,164959.0,10
WiFi,-0.591,-7.944,13.107,NTPfirst,164283.0,10
WiFi,5.468,-0.525,11.345,SNTPfirst,170534.0,10
WiFi,0.949,-7.164,14.461,SNTPfirst,157090.0,8
WiFi,0.334,-8.064,14.322,SNTPfirst,159728.0,10
WiFi,-0.768,-6.493,17.503,NTPfirst,144261.0,8
WiFi,0.16,-5.993,10.906,NTPfirst,144222.0,8
WiFi,0.475,-4.512,9.934,NTPfirst,166718.0,8
WiFi,0.667,-4.381,10.021,SNTPfirst,154858.0,7
WiFi,1.298,-6.787,16.556,NTPfirst,175936.0,8
WiFi,,-7.202,,SNTPfirst,177166.0,8
WiFi,-123.489,-5.807,256.202,NTPfirst,184684.0,9
WiFi,1.17,-7.173,19.617,SNTPfirst,184078.0,9
WiFi,-0.254,-7.612,17.08,NTPfirst,185243.0,10
WiFi,0.124,-9.319,16.298,SNTPfirst,172272.0,8
WiFi,0.447,-7.708,13.737,SNTPfirst,151115.0,9
WiFi,2.747,-5.302,18.205,NTPfirst,193204.0,7
WiFi,0.285,-7.978,13.031,NTPfirst,158500.0,8
WiFi,-15.303,-11.973,45.811,SNTPfirst,158376.0,8
WiFi,-1.87,-6.85,19.576,NTPfirst,158486.0,8
WiFi,2.626,-6.828,18.944,SNTPfirst,144295.0,8
WiFi,4.281,-8.525,29.404,NTPfirst,140974.0,8
WiFi,0.799,-8.912,14.876,SNTPfirst,68557.0,5
WiFi,-3.569,-8.068,22.372,NTPfirst,153067.0,9
WiFi,0.88,-7.456,17.941,SNTPfirst,140204.0,7
WiFi,-1.276,-6.374,16.944,SNTPfirst,156409.0,8
WiFi,0.521,-6.709,14.285,NTPfirst,152023.0,8
WiFi,5.917,-0.526,14.611,NTPfirst,195942.0,8
WiFi,-0.58,-8.219,18.122,SNTPfirst,134958.0,7
WiFi,-42.047,-1403.976,192.91,SNTPfirst,164335.0,8
WiFi,-66.297,-168.482,242.183,NTPfirst,166760.0,8
WiFi,0.614,-8.204,14.72,SNTPfirst,148442.0,6
WiFi,-432.484,-2426.262,1170.716,NTPfirst,156251.0,8
WiFi,-465.571,-20.04,973.517,SNTPfirst,154198.0,9
WiFi,0.2,-5.407,13.582,NTPfirst,161083.0,8
WiFi,1.294,-6.228,12.735,SNTPfirst,166482.0,8
WiFi,-27.544,-149.909,167.462,NTPfirst,144591.0,8
WiFi,-3.322,-20.354,31.357,SNTPfirst,144318.0,7
WiFi,-1.353,-6.743,18.158,NTPfirst,170246.0,8
WiFi,-0.133,-6.634,22.466,NTPfirst,171348.0,8
WiFi,-4.809,-26.295,22.337,NTPfirst,160613.0,6
WiFi,-0.244,-6.905,16.874,SNTPfirst,168704.0,7
WiFi,-0.116,-5.364,11.946,NTPfirst,167416.0,7
WiFi,6.312,-13.267,38.252,SNTPfirst,169047.0,8
WiFi,5.201,,41.858,NTPfirst,184794.0,9
WiFi,3.883,-39.31,50.551,SNTPfirst,175009.0,8
WiFi,12.582,-15.061,55.806,NTPfirst,156098.0,8
WiFi,1.76,-14.61,21.364,SNTPfirst,175468.0,8
WiFi,1.811,-6.646,16.587,NTPfirst,173910.0,9
WiFi,-1.765,-37.31,31.047,SNTPfirst,90158.0,4
WiFi,6.381,,27.956,SNTPfirst,185284.0,9
WiFi,1.274,-8.275,15.962,SNTPfirst,168440.0,7
WiFi,0.47,-7.799,14.254,SNTPfirst,181307.0,9
WiFi,0.518,-11.665,15.47,SNTPfirst,152006.0,9
WiFi,-1.607,-6.897,15.525,NTPfirst,144975.0,7
WiFi,-6.667,-4.962,24.159,SNTPfirst,175367.0,9
WiFi,0.16,-3.646,12.546,NTPfirst,174485.0,9
WiFi,2.172,-4.037,12.876,SNTPfirst,185102.0,9
WiFi,-0.068,-7.421,13.421,NTPfirst,168268.0,8
WiFi,0.679,-7.864,12.797,SNTPfirst,183885.0,7
WiFi,-3.463,-26.473,18.774,NTPfirst,154369.0,8
WiFi,-1.099,-5.449,11.11,SNTPfirst,163896.0,8
WiFi,-0.169,-8.313,15.42,NTPfirst,183185.0,7
WiFi,0.659,-7.827,17.921,NTPfirst,174190.0,8
WiFi,0.586,-6.796,14.411,NTPfirst,156153.0,8
WiFi,,-6.451,,SNTPfirst,166736.0,8
WiFi,2.739,-8.735,20.526,NTPfirst,174114.0,9
WiFi,1.352,-5.694,14.343,SNTPfirst,170839.0,8
WiFi,-2.062,-18.995,37.675,NTPfirst,176450.0,8
WiFi,-0.247,-20.694,35.044,SNTPfirst,182358.0,9
WiFi,6.222,-4.942,21.027,NTPfirst,193279.0,8
WiFi,1.226,-6.609,20.193,SNTPfirst,184000.0,9
WiFi,-0.097,-7.02,15.505,NTPfirst,182487.0,9
WiFi,1.441,-9.041,15.994,SNTPfirst,175561.0,9
WiFi,-0.324,-6.768,23.996,NTPfirst,182321.0,9
WiFi,,-9.3,,SNTPfirst,182561.0,9
WiFi,-1.593,-7.997,19.991,NTPfirst,185544.0,9
WiFi,0.013,-6.231,14.161,NTPfirst,139275.0,7
WiFi,-1.699,-9.958,14.412,SNTPfirst,150657.0,8
WiFi,1.337,-15.267,33.499,NTPfirst,162338.0,9
WiFi,-0.623,-11.453,19.913,SNTPfirst,145746.0,8
WiFi,2.231,-7.438,19.539,NTPfirst,152396.0,9
WiFi,-24.766,-84.496,155.645,SNTPfirst,145939.0,8
WiFi,-0.221,-8.15,15.525,NTPfirst,144386.0,8
WiFi,-0.277,-9.011,15.826,SNTPfirst,152075.0,9
WiFi,-0.686,-7.149,16.297,NTPfirst,158223.0,9
WiFi,0.116,-7.824,15.389,SNTPfirst,153885.0,8
WiFi,0.996,-8.169,15.358,SNTPfirst,157606.0,9
WiFi,-1.558,-31.428,16.75,SNTPfirst,152440.0,8
WiFi,0.257,-19.992,41.937,NTPfirst,155768.0,9
WiFi,0.352,-20.837,41.323,SNTPfirst,153437.0,9
WiFi,-1.111,-9.982,18.981,NTPfirst,139978.0,8
WiFi,0.231,-7.298,16.536,SNTPfirst,67278.0,4
WiFi,0.224,-9.137,16.405,NTPfirst,70416.0,4
WiFi,0.434,-7.474,13.59,SNTPfirst,69451.0,4
WiFi,-32.347,-8.991,187.908,NTPfirst,74646.0,4
WiFi,,-110.347,,SNTPfirst,73526.0,4
WiFi,-0.56,-11.63,20.054,NTPfirst,158924.0,9
WiFi,0.795,-6.847,17.248,NTPfirst,153111.0,9
WiFi,0.369,-8.183,14.973,SNTPfirst,144464.0,8
WiFi,0.934,-6.804,17.452,NTPfirst,146134.0,7
WiFi,1.114,-7.264,15.853,SNTPfirst,181958.0,9
